"week","sender_label","receiver_label","lr","n_k","n_k_sig","median_z","robust_fraction"
11,"Endothelial","Endothelial","HLA-G->LILRB1",4,0,NA,0
11,"Endothelial","Endothelial","HLA-G->LILRB2",4,0,NA,0
11,"Endothelial","Endothelial","LGALS9->HAVCR2",4,0,NA,0
11,"Endothelial","Endothelial","PGF->FLT1",4,0,NA,0
11,"Endothelial","Endothelial","TGFB1->TGFBR1",4,0,NA,0
11,"Endothelial","Endothelial","TGFB1->TGFBR2",4,0,NA,0
11,"Endothelial","Endothelial","VEGFA->KDR",4,0,NA,0
11,"Endothelial","Erythroblasts","CSF1->CSF1R",2,0,NA,0
11,"Endothelial","Erythroblasts","CXCL12->CXCR4",2,0,NA,0
11,"Endothelial","Erythroblasts","HLA-G->LILRB1",2,0,NA,0
11,"Endothelial","Erythroblasts","HLA-G->LILRB2",2,0,NA,0
11,"Endothelial","Erythroblasts","LGALS9->HAVCR2",2,0,NA,0
11,"Endothelial","Erythroblasts","PGF->FLT1",2,0,NA,0
11,"Endothelial","Erythroblasts","TGFB1->TGFBR1",2,0,NA,0
11,"Endothelial","Erythroblasts","TGFB1->TGFBR2",2,0,NA,0
11,"Endothelial","Erythroblasts","VEGFA->KDR",2,0,NA,0
11,"Endothelial","FIB1","CSF1->CSF1R",4,0,NA,0
11,"Endothelial","FIB1","CXCL12->CXCR4",4,0,NA,0
11,"Endothelial","FIB1","HLA-G->LILRB1",4,0,NA,0
11,"Endothelial","FIB1","HLA-G->LILRB2",4,0,NA,0
11,"Endothelial","FIB1","LGALS9->HAVCR2",4,0,NA,0
11,"Endothelial","FIB1","PGF->FLT1",4,0,NA,0
11,"Endothelial","FIB1","TGFB1->TGFBR1",4,0,NA,0
11,"Endothelial","FIB1","TGFB1->TGFBR2",4,0,NA,0
11,"Endothelial","FIB1","VEGFA->KDR",4,0,NA,0
11,"Endothelial","FIB2","CSF1->CSF1R",4,0,NA,0
11,"Endothelial","FIB2","CXCL12->CXCR4",4,0,NA,0
11,"Endothelial","FIB2","HLA-G->LILRB1",4,0,NA,0
11,"Endothelial","FIB2","HLA-G->LILRB2",4,0,NA,0
11,"Endothelial","FIB2","LGALS9->HAVCR2",4,0,NA,0
11,"Endothelial","FIB2","PGF->FLT1",4,0,NA,0
11,"Endothelial","FIB2","TGFB1->TGFBR1",4,0,NA,0
11,"Endothelial","FIB2","TGFB1->TGFBR2",4,0,NA,0
11,"Endothelial","FIB2","VEGFA->KDR",4,0,NA,0
11,"Endothelial","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
11,"Endothelial","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
11,"Endothelial","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
11,"Endothelial","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
11,"Endothelial","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
11,"Endothelial","Hofbauer cells","PGF->FLT1",4,0,NA,0
11,"Endothelial","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
11,"Endothelial","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
11,"Endothelial","Hofbauer cells","VEGFA->KDR",4,0,NA,0
11,"Endothelial","STB","CSF1->CSF1R",4,0,NA,0
11,"Endothelial","STB","CXCL12->CXCR4",4,0,NA,0
11,"Endothelial","STB","HLA-G->LILRB1",4,0,NA,0
11,"Endothelial","STB","HLA-G->LILRB2",4,0,NA,0
11,"Endothelial","STB","LGALS9->HAVCR2",4,0,NA,0
11,"Endothelial","STB","PGF->FLT1",4,0,NA,0
11,"Endothelial","STB","TGFB1->TGFBR1",4,0,NA,0
11,"Endothelial","STB","TGFB1->TGFBR2",4,0,NA,0
11,"Endothelial","STB","VEGFA->KDR",4,0,NA,0
11,"Endothelial","STB-progenitor","CSF1->CSF1R",3,0,NA,0
11,"Endothelial","STB-progenitor","CXCL12->CXCR4",3,0,NA,0
11,"Endothelial","STB-progenitor","HLA-G->LILRB1",3,0,NA,0
11,"Endothelial","STB-progenitor","HLA-G->LILRB2",3,0,NA,0
11,"Endothelial","STB-progenitor","LGALS9->HAVCR2",3,0,NA,0
11,"Endothelial","STB-progenitor","PGF->FLT1",3,0,NA,0
11,"Endothelial","STB-progenitor","TGFB1->TGFBR1",3,0,NA,0
11,"Endothelial","STB-progenitor","TGFB1->TGFBR2",3,0,NA,0
11,"Endothelial","STB-progenitor","VEGFA->KDR",3,0,NA,0
11,"Endothelial","vCTB","CSF1->CSF1R",4,0,NA,0
11,"Endothelial","vCTB","CXCL12->CXCR4",4,0,NA,0
11,"Endothelial","vCTB","HLA-G->LILRB1",4,0,NA,0
11,"Endothelial","vCTB","HLA-G->LILRB2",4,0,NA,0
11,"Endothelial","vCTB","LGALS9->HAVCR2",4,0,NA,0
11,"Endothelial","vCTB","PGF->FLT1",4,0,NA,0
11,"Endothelial","vCTB","TGFB1->TGFBR1",4,0,NA,0
11,"Endothelial","vCTB","TGFB1->TGFBR2",4,0,NA,0
11,"Endothelial","vCTB","VEGFA->KDR",4,0,NA,0
11,"Endothelial","vCTB1","CSF1->CSF1R",3,0,NA,0
11,"Endothelial","vCTB1","CXCL12->CXCR4",3,0,NA,0
11,"Endothelial","vCTB1","HLA-G->LILRB1",3,0,NA,0
11,"Endothelial","vCTB1","HLA-G->LILRB2",3,0,NA,0
11,"Endothelial","vCTB1","LGALS9->HAVCR2",3,0,NA,0
11,"Endothelial","vCTB1","PGF->FLT1",3,0,NA,0
11,"Endothelial","vCTB1","TGFB1->TGFBR1",3,0,NA,0
11,"Endothelial","vCTB1","TGFB1->TGFBR2",3,0,NA,0
11,"Endothelial","vCTB1","VEGFA->KDR",3,0,NA,0
11,"Erythroblasts","EVT","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","EVT","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","EVT","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","EVT","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","EVT","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","EVT","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","EVT","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","EVT","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","EVT","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","EVT-progenitor","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","EVT3","CSF1->CSF1R",2,0,NA,0
11,"Erythroblasts","EVT3","CXCL12->CXCR4",2,0,NA,0
11,"Erythroblasts","EVT3","HLA-G->LILRB1",2,0,NA,0
11,"Erythroblasts","EVT3","HLA-G->LILRB2",2,0,NA,0
11,"Erythroblasts","EVT3","LGALS9->HAVCR2",2,0,NA,0
11,"Erythroblasts","EVT3","PGF->FLT1",2,0,NA,0
11,"Erythroblasts","EVT3","TGFB1->TGFBR1",2,0,NA,0
11,"Erythroblasts","EVT3","TGFB1->TGFBR2",2,0,NA,0
11,"Erythroblasts","EVT3","VEGFA->KDR",2,0,NA,0
11,"Erythroblasts","Endothelial","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","Endothelial","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","Endothelial","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","Endothelial","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","Endothelial","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","Endothelial","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","Endothelial","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","Endothelial","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","Endothelial","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","Erythroblasts","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","Erythroblasts","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","Erythroblasts","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","FIB1","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","FIB1","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","FIB1","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","FIB1","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","FIB1","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","FIB1","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","FIB1","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","FIB1","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","FIB1","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","FIB2","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","FIB2","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","FIB2","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","FIB2","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","FIB2","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","FIB2","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","FIB2","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","FIB2","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","FIB2","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","Hofbauer cells","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","STB","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","STB","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","STB","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","STB","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","STB","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","STB","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","STB","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","STB","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","STB","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","STB-progenitor","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","STB-progenitor","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","STB-progenitor","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","vCTB","CSF1->CSF1R",4,0,NA,0
11,"Erythroblasts","vCTB","CXCL12->CXCR4",4,0,NA,0
11,"Erythroblasts","vCTB","HLA-G->LILRB1",4,0,NA,0
11,"Erythroblasts","vCTB","HLA-G->LILRB2",4,0,NA,0
11,"Erythroblasts","vCTB","LGALS9->HAVCR2",4,0,NA,0
11,"Erythroblasts","vCTB","PGF->FLT1",4,0,NA,0
11,"Erythroblasts","vCTB","TGFB1->TGFBR1",4,0,NA,0
11,"Erythroblasts","vCTB","TGFB1->TGFBR2",4,0,NA,0
11,"Erythroblasts","vCTB","VEGFA->KDR",4,0,NA,0
11,"Erythroblasts","vCTB1","CSF1->CSF1R",3,0,NA,0
11,"Erythroblasts","vCTB1","CXCL12->CXCR4",3,0,NA,0
11,"Erythroblasts","vCTB1","HLA-G->LILRB1",3,0,NA,0
11,"Erythroblasts","vCTB1","HLA-G->LILRB2",3,0,NA,0
11,"Erythroblasts","vCTB1","LGALS9->HAVCR2",3,0,NA,0
11,"Erythroblasts","vCTB1","PGF->FLT1",3,0,NA,0
11,"Erythroblasts","vCTB1","TGFB1->TGFBR1",3,0,NA,0
11,"Erythroblasts","vCTB1","TGFB1->TGFBR2",3,0,NA,0
11,"Erythroblasts","vCTB1","VEGFA->KDR",3,0,NA,0
11,"FIB1","EVT","CSF1->CSF1R",4,0,NA,0
11,"FIB1","EVT","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","EVT","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","EVT","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","EVT","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","EVT","PGF->FLT1",4,0,NA,0
11,"FIB1","EVT","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","EVT","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","EVT","VEGFA->KDR",4,0,NA,0
11,"FIB1","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
11,"FIB1","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","EVT-progenitor","PGF->FLT1",4,0,NA,0
11,"FIB1","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","EVT-progenitor","VEGFA->KDR",4,0,NA,0
11,"FIB1","EVT3","CSF1->CSF1R",4,0,NA,0
11,"FIB1","EVT3","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","EVT3","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","EVT3","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","EVT3","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","EVT3","PGF->FLT1",4,0,NA,0
11,"FIB1","EVT3","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","EVT3","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","EVT3","VEGFA->KDR",4,0,NA,0
11,"FIB1","Endothelial","CSF1->CSF1R",4,0,NA,0
11,"FIB1","Endothelial","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","Endothelial","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","Endothelial","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","Endothelial","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","Endothelial","PGF->FLT1",4,0,NA,0
11,"FIB1","Endothelial","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","Endothelial","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","Endothelial","VEGFA->KDR",4,0,NA,0
11,"FIB1","Erythroblasts","CSF1->CSF1R",4,0,NA,0
11,"FIB1","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","Erythroblasts","PGF->FLT1",4,0,NA,0
11,"FIB1","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","Erythroblasts","VEGFA->KDR",4,0,NA,0
11,"FIB1","FIB1","CSF1->CSF1R",4,0,NA,0
11,"FIB1","FIB1","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","FIB1","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","FIB1","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","FIB1","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","FIB1","PGF->FLT1",4,0,NA,0
11,"FIB1","FIB1","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","FIB1","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","FIB1","VEGFA->KDR",4,0,NA,0
11,"FIB1","FIB2","CSF1->CSF1R",4,0,NA,0
11,"FIB1","FIB2","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","FIB2","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","FIB2","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","FIB2","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","FIB2","PGF->FLT1",4,0,NA,0
11,"FIB1","FIB2","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","FIB2","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","FIB2","VEGFA->KDR",4,0,NA,0
11,"FIB1","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
11,"FIB1","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","Hofbauer cells","PGF->FLT1",4,0,NA,0
11,"FIB1","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","Hofbauer cells","VEGFA->KDR",4,0,NA,0
11,"FIB1","STB","CSF1->CSF1R",4,0,NA,0
11,"FIB1","STB","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","STB","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","STB","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","STB","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","STB","PGF->FLT1",4,0,NA,0
11,"FIB1","STB","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","STB","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","STB","VEGFA->KDR",4,0,NA,0
11,"FIB1","STB-progenitor","CSF1->CSF1R",4,0,NA,0
11,"FIB1","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","STB-progenitor","PGF->FLT1",4,0,NA,0
11,"FIB1","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","STB-progenitor","VEGFA->KDR",4,0,NA,0
11,"FIB1","vCTB","CSF1->CSF1R",4,0,NA,0
11,"FIB1","vCTB","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","vCTB","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","vCTB","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","vCTB","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","vCTB","PGF->FLT1",4,0,NA,0
11,"FIB1","vCTB","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","vCTB","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","vCTB","VEGFA->KDR",4,0,NA,0
11,"FIB1","vCTB1","CSF1->CSF1R",4,0,NA,0
11,"FIB1","vCTB1","CXCL12->CXCR4",4,0,NA,0
11,"FIB1","vCTB1","HLA-G->LILRB1",4,0,NA,0
11,"FIB1","vCTB1","HLA-G->LILRB2",4,0,NA,0
11,"FIB1","vCTB1","LGALS9->HAVCR2",4,0,NA,0
11,"FIB1","vCTB1","PGF->FLT1",4,0,NA,0
11,"FIB1","vCTB1","TGFB1->TGFBR1",4,0,NA,0
11,"FIB1","vCTB1","TGFB1->TGFBR2",4,0,NA,0
11,"FIB1","vCTB1","VEGFA->KDR",4,0,NA,0
11,"FIB1","vCTB2","CSF1->CSF1R",2,0,NA,0
11,"FIB1","vCTB2","CXCL12->CXCR4",2,0,NA,0
11,"FIB1","vCTB2","HLA-G->LILRB1",2,0,NA,0
11,"FIB1","vCTB2","HLA-G->LILRB2",2,0,NA,0
11,"FIB1","vCTB2","LGALS9->HAVCR2",2,0,NA,0
11,"FIB1","vCTB2","PGF->FLT1",2,0,NA,0
11,"FIB1","vCTB2","TGFB1->TGFBR1",2,0,NA,0
11,"FIB1","vCTB2","TGFB1->TGFBR2",2,0,NA,0
11,"FIB1","vCTB2","VEGFA->KDR",2,0,NA,0
11,"FIB2","EVT","CSF1->CSF1R",4,0,NA,0
11,"FIB2","EVT","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","EVT","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","EVT","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","EVT","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","EVT","PGF->FLT1",4,0,NA,0
11,"FIB2","EVT","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","EVT","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","EVT","VEGFA->KDR",4,0,NA,0
11,"FIB2","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
11,"FIB2","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","EVT-progenitor","PGF->FLT1",4,0,NA,0
11,"FIB2","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","EVT-progenitor","VEGFA->KDR",4,0,NA,0
11,"FIB2","EVT3","CSF1->CSF1R",4,0,NA,0
11,"FIB2","EVT3","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","EVT3","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","EVT3","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","EVT3","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","EVT3","PGF->FLT1",4,0,NA,0
11,"FIB2","EVT3","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","EVT3","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","EVT3","VEGFA->KDR",4,0,NA,0
11,"FIB2","Endothelial","CSF1->CSF1R",4,0,NA,0
11,"FIB2","Endothelial","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","Endothelial","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","Endothelial","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","Endothelial","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","Endothelial","PGF->FLT1",4,0,NA,0
11,"FIB2","Endothelial","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","Endothelial","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","Endothelial","VEGFA->KDR",4,0,NA,0
11,"FIB2","Erythroblasts","CSF1->CSF1R",4,0,NA,0
11,"FIB2","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","Erythroblasts","PGF->FLT1",4,0,NA,0
11,"FIB2","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","Erythroblasts","VEGFA->KDR",4,0,NA,0
11,"FIB2","FIB1","CSF1->CSF1R",4,0,NA,0
11,"FIB2","FIB1","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","FIB1","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","FIB1","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","FIB1","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","FIB1","PGF->FLT1",4,0,NA,0
11,"FIB2","FIB1","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","FIB1","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","FIB1","VEGFA->KDR",4,0,NA,0
11,"FIB2","FIB2","CSF1->CSF1R",4,0,NA,0
11,"FIB2","FIB2","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","FIB2","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","FIB2","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","FIB2","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","FIB2","PGF->FLT1",4,0,NA,0
11,"FIB2","FIB2","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","FIB2","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","FIB2","VEGFA->KDR",4,0,NA,0
11,"FIB2","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
11,"FIB2","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","Hofbauer cells","PGF->FLT1",4,0,NA,0
11,"FIB2","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","Hofbauer cells","VEGFA->KDR",4,0,NA,0
11,"FIB2","STB","CSF1->CSF1R",4,0,NA,0
11,"FIB2","STB","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","STB","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","STB","HLA-G->LILRB2",4,0,NA,0
11,"FIB2","STB","LGALS9->HAVCR2",4,0,NA,0
11,"FIB2","STB","PGF->FLT1",4,0,NA,0
11,"FIB2","STB","TGFB1->TGFBR1",4,0,NA,0
11,"FIB2","STB","TGFB1->TGFBR2",4,0,NA,0
11,"FIB2","STB","VEGFA->KDR",4,0,NA,0
11,"FIB2","STB-progenitor","CSF1->CSF1R",4,0,NA,0
11,"FIB2","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
11,"FIB2","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
11,"FIB2","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
